Sales,Profit,Order Year
239.456,17.9592,2017
13.12,2.132,2017
29.36,13.5056,2017
214.9,62.321,2017
15.92,7.4824,2017
146.45,48.3285,2017
15.14,0.6056,2017
5.76,2.6496,2017
1399.98,629.991,2017
8.952,-7.46,2016
8.856,-6.4944,2016
85.246,-1.2178,2016
21.728,7.6048,2014
1487.04,148.704,2014
71.88,33.0648,2017
9.24,2.9568,2017
35.88,16.146,2017
17.04,5.538,2017
931.176,314.2719,2017
266.352,-13.3176,2016
483.136,54.3528,2016
196.784,-22.1382,2017
231.92,5.798,2017
29.7,8.019,2017
13.592,-14.2716,2017
70.88,33.3136,2016
114.288,12.8574,2017
36.624,-24.416,2017
242.352,-363.528,2017
49.616,4.9616,2017
508.704,0,2017
57.36,-14.34,2017
906.68,68.001,2017
719.952,71.9952,2014
755.944,66.1451,2014
11.98,-19.168,2014
0.898,-1.5715,2014
21.204,-11.6622,2016
34.74,17.37,2014
833.94,216.8244,2014
12.96,4.536,2014
25.92,12.4416,2014
349.965,-216.9783,2014
22.32,5.301,2014
158.28,72.8088,2017
497.94,224.073,2017
533.94,154.8426,2014
167.94,82.2906,2014
31.68,9.8208,2014
170.786,0,2016
198.744,0,2016
63.824,13.5626,2017
435.168,-59.8356,2016
48.58,7.7728,2016
47.976,8.3958,2017
20.736,7.2576,2017
26.46,11.907,2014
49.12,23.0864,2014
15,7.2,2014
194.7,9.735,2014
591.32,112.3508,2014
2.84,0.8804,2014
221.96,4.4392,2015
236,40.12,2015
41.94,15.0984,2014
52.792,4.6193,2014
563.94,112.788,2016
2625.12,735.0336,2015
17.94,4.485,2015
422.856,15.8571,2015
127.764,2.8392,2015
3499.93,909.9818,2014
14.4,6.624,2014
122.97,60.2553,2014
9.32,2.7028,2014
122.94,59.0112,2014
17.31,5.193,2017
128.744,12.8744,2015
58.248,11.6496,2016
71.246,-19.3382,2016
7.872,0.5904,2016
887.271,-63.3765,2016
146.86,70.4928,2017
36.56,18.28,2017
225.576,22.5576,2015
5.248,0.4592,2014
38.256,4.782,2014
40.24,13.078,2014
29.925,-21.945,2014
148.704,46.47,2014
55.92,16.776,2014
12.96,6.2208,2016
25.176,-33.3582,2016
5.584,-1.6752,2016
1297.368,97.3026,2016
264.32,19.824,2017
25.92,12.4416,2017
22.96,6.6584,2017
19.44,9.3312,2014
9.54,4.293,2015
5.81,1.8011,2015
5.76,1.728,2015
14.91,4.6221,2015
6.642,-4.428,2014
18.54,8.7138,2016
679.96,220.987,2016
189.576,9.4788,2017
71.96,7.196,2017
539.92,47.243,2014
725.344,54.4008,2014
7.44,2.604,2014
39.48,11.0544,2014
850.5,245.7,2015
75.33,19.5858,2015
325.632,28.4928,2015
23.344,-1.459,2015
16.52,5.369,2015
335.72,113.3055,2014
251.944,88.1804,2014
127.302,-9.093,2014
1207.84,314.0384,2017
12.53,5.8891,2017
34.58,10.0282,2017
300.98,87.2842,2017
258.75,77.625,2017
59.52,15.4752,2017
57.96,27.2412,2017
441.96,101.6508,2017
68.04,33.3396,2017
703.71,-938.28,2016
17.904,-14.92,2016
11.976,-9.1816,2016
67.96,0.8495,2016
892.224,89.2224,2015
1299.99,-571.9956,2014
4.544,1.6472,2016
1352.032,84.502,2016
1548.99,-464.697,2015
19.872,6.7068,2015
119.448,-13.4379,2017
118.16,-25.109,2017
19.56,5.4768,2015
80.96,29.1456,2015
25.92,12.4416,2015
106.96,31.0184,2014
187.76,76.9816,2014
76.776,-53.7432,2017
53.9,25.872,2017
76.728,-53.7096,2014
10.43,-18.2525,2014
99.2,25.792,2017
15.92,2.786,2017
129.92,10.3936,2014
30.4,13.984,2016
5399.91,2591.9568,2016
119.1,34.539,2016
40.08,19.2384,2015
59.94,28.1718,2015
259.98,88.3932,2015
170.98,32.4862,2015
38.97,4.6764,2015
154.9,69.705,2015
446.068,0,2015
152.94,41.2938,2017
23.472,4.9878,2014
195.64,91.9508,2014
14.94,7.0218,2014
1687.8,742.632,2014
341.96,78.6508,2014
605.88,151.47,2014
186.732,41.496,2015
3812.97,1906.485,2015
26.424,9.5787,2015
625.99,187.797,2015
1568.61,329.4081,2016
17.3,8.304,2016
160,62.4,2016
179.94,50.3832,2017
872.94,157.1292,2017
12.96,6.2208,2017
88.8,44.4,2014
319.968,35.9964,2014
167.888,14.6902,2016
163.96,59.4355,2017
5.232,-8.1096,2017
1199.98,467.9922,2017
73.85,2.2155,2017
25.71,6.6846,2017
17.28,8.1216,2017
526.582,-52.6582,2017
11.56,5.6644,2016
209.97,58.7916,2016
447.84,98.5248,2016
479.97,163.1898,2016
8.64,2.5056,2016
11.68,4.2048,2017
40.776,0.5097,2014
13.698,-9.5886,2014
87.8,32.925,2015
77.952,15.5904,2017
147.184,-29.4368,2017
47.952,16.1838,2017
250.26,72.5754,2014
40.776,0.5097,2017
29.6,9.25,2015
1.938,-1.3566,2015
159.96,51.1872,2017
59.52,15.4752,2015
17.48,8.2156,2015
13.168,4.6088,2015
40.74,12.222,2017
179.886,-2.5698,2015
286.256,17.891,2016
24.224,-4.8448,2016
331.536,-82.884,2016
17.52,6.3072,2015
17.856,4.2408,2016
431.976,-75.5958,2016
291.136,-25.4744,2017
114.848,35.89,2017
10.688,3.7408,2017
15.232,5.5216,2016
12.42,5.2164,2017
19.44,9.3312,2016
70.368,26.388,2014
12.672,1.4256,2017
89.95,43.176,2017
6.58,3.0268,2014
94.99,28.497,2014
35.12,13.17,2015
25.92,12.4416,2017
7.96,3.7412,2016
566.97,153.0819,2016
9.84,2.8536,2016
25.488,4.779,2015
7.56,0.3024,2015
60.84,19.4688,2015
450.04,58.5052,2015
34.6,16.608,2015
467.97,140.391,2015
33.02,15.8496,2015
17.088,1.068,2015
3.008,0.3384,2015
268.24,93.884,2017
431.16,107.79,2017
43.6,12.208,2017
154.95,30.99,2017
15.552,5.4432,2016
42.208,13.7176,2014
10.368,3.6288,2017
2.224,0.556,2017
74.52,35.0244,2015
17.52,5.256,2017
1779.9,373.779,2017
219.9,59.373,2017
7.152,0.7152,2015
26.72,9.352,2017
1039.728,90.9762,2016
45.96,13.788,2016
456.588,-304.392,2016
4499.985,-6599.978,2016
59.976,11.9952,2016
6.12,2.8764,2016
10.98,2.9646,2014
7.86,3.6156,2014
51.45,13.8915,2014
37.056,13.896,2014
203.92,55.0584,2016
29.56,7.9812,2016
8.568,-14.5656,2015
45.248,3.9592,2016
876.3,-292.1,2016
185.376,-34.758,2016
25.06,11.7782,2014
2.89,-4.7685,2016
7.896,2.4675,2016
22.608,-10.1736,2016
30.528,9.54,2016
4.842,-3.3894,2017
1.8,-2.88,2016
39.984,-1.4994,2017
32.4,15.876,2015
97.88,48.94,2015
307.168,30.7168,2015
26.9,13.181,2015
47.01,22.0947,2017
469.99,136.2971,2017
207.846,2.3094,2017
324.744,-77.1267,2017
40.48,14.5728,2014
12,4.2,2015
720.064,-63.0056,2015
25.424,-4.767,2015
2.816,0.3168,2015
3.204,-2.5632,2015
30.828,-24.6624,2016
47.616,5.952,2016
108.784,10.8784,2016
4.77,2.1465,2016
7.98,2.0748,2016
550.431,-47.1798,2016
10.56,4.6464,2016
1497.666,140.9568,2017
17.52,-3.504,2017
113.22,29.4372,2016
35.88,17.5812,2016
4535.976,1644.2913,2016
11.84,5.6832,2017
592.74,160.0398,2017
111.672,6.9795,2016
8.64,2.5056,2014
149.97,52.4895,2014
232.88,17.466,2014
90.882,15.147,2015
508.768,38.1576,2017
9.912,3.2214,2017
63.936,6.3936,2015
59.52,15.4752,2015
311.976,38.997,2015
50.352,17.6232,2015
19.136,1.9136,2016
13.12,2.132,2015
241.568,-15.098,2015
479.92,41.993,2015
307.136,-11.5176,2015
12.6,5.796,2015
159.98,57.5928,2015
6.12,2.8764,2014
1184.72,106.6248,2014
45.96,13.788,2016
58.05,26.703,2014
71.28,34.2144,2014
124.404,-21.3264,2017
154.9,69.705,2015
1871.88,561.564,2015
16.192,-6.8816,2016
18.936,-3.7872,2016
12.672,-3.168,2016
5.04,1.764,2016
8.448,2.9568,2014
20.388,-53.0088,2014
9.96,4.8804,2015
320.64,89.7792,2017
52,23.4,2017
25.584,8.9544,2014
464,134.56,2014
235.95,77.8635,2014
39.96,17.982,2014
18.528,-12.352,2017
17.9,3.401,2015
81.96,0,2015
272.736,-64.7748,2015
18.496,6.7048,2015
441.92,49.716,2015
127.764,-191.646,2015
166.44,79.8912,2014
13.38,6.1548,2016
24,-2.7,2017
24.448,8.8624,2017
6.16,2.9568,2016
915.136,102.9528,2016
8.56,3.852,2016
97.82,45.9754,2016
31.104,11.2752,2017
11.176,0.8382,2017
5.04,1.764,2015
242.176,-302.72,2016
337.176,-118.0116,2016
13.344,1.0008,2017
76.752,10.5534,2017
102.336,14.0712,2017
10.32,3.741,2017
47.32,5.915,2017
23.376,7.0128,2017
16.72,3.344,2017
16.192,4.6552,2017
32.4,15.552,2016
19.89,5.3703,2016
399.98,171.9914,2016
343.85,137.54,2016
106.32,49.9704,2016
13.92,4.35,2017
82.4,40.376,2017
6.24,3.0576,2017
447.84,219.4416,2017
272.048,30.6054,2017
1614.582,-1237.8462,2017
24.32,9.12,2017
1.584,0.4752,2017
31.984,0,2017
14.76,4.797,2017
423.648,47.6604,2017
76.64,26.824,2015
4.464,1.674,2015
3.96,-6.93,2015
715.64,178.91,2016
268.704,6.7176,2016
21.92,5.9184,2016
48.72,7.308,2016
205.666,-12.098,2016
30.344,-31.8612,2016
25.696,1.9272,2017
3404.5,1668.205,2017
101.34,8.1072,2017
344.372,-93.4724,2015
30.384,3.798,2017
22.848,7.4256,2015
38.62,10.8136,2017
59.98,10.7964,2017
174.3,81.921,2017
383.96,38.396,2017
15.57,-11.418,2017
22.32,10.7136,2016
103.6,51.8,2016
2.97,1.3365,2017
569.99,170.997,2017
50.97,9.1746,2017
298.116,-4.2588,2017
59.52,17.856,2016
230.28,23.028,2016
105.52,34.294,2016
23.36,11.68,2017
71.976,8.997,2017
8.56,3.852,2017
13.92,4.872,2017
2518.29,654.7554,2017
540.57,140.5482,2017
221.056,77.3696,2017
81.424,-9.1602,2016
134.8,35.048,2016
39.582,-59.373,2017
44.688,5.0274,2017
31.744,2.3808,2017
40.98,-65.568,2017
3.168,-5.0688,2017
18.84,-3.5325,2014
362.25,0,2014
63.552,-34.9536,2014
129.552,-22.6716,2014
5.984,2.244,2015
861.76,249.9104,2015
66.96,2.6784,2014
6.24,3.0576,2014
435.168,-59.8356,2017
14.9,6.854,2017
15.8,4.108,2017
72.9,26.973,2017
206.352,5.1588,2017
7.992,2.6973,2017
81.36,-19.323,2017
20.232,-16.1856,2017
389.056,48.632,2017
20.736,7.2576,2017
41.472,14.5152,2017
33.36,16.68,2015
90.882,-190.8522,2016
15.992,-2.9985,2016
120.784,13.5882,2016
519.792,-112.6216,2015
31.176,-5.4558,2015
10.368,3.6288,2015
2.724,-1.9068,2015
254.352,0,2015
3.762,-2.7588,2015
10.272,3.21,2015
659.97,197.991,2014
113.73,32.9817,2014
5.104,1.6588,2015
16.448,5.5512,2014
81.92,22.1184,2014
254.9,76.47,2014
15.12,4.914,2017
7.872,0.8856,2017
8.32,2.808,2016
89.95,43.176,2016
25.2,11.592,2016
37.59,17.6673,2016
14.97,4.1916,2016
1.98,0.891,2016
39.936,-26.624,2016
18.464,2.308,2016
4.896,-3.4272,2015
145.764,-247.7988,2015
9.612,-7.3692,2015
199.75,87.89,2017
1673.184,20.9148,2017
12.18,3.8976,2014
57.68,19.0344,2014
263.96,76.5484,2015
299.94,128.9742,2015
25.76,0.5152,2015
271.9,78.851,2014
45.84,15.5856,2014
9.82,3.2406,2014
93.36,0.9336,2016
541.24,5.4124,2015
106.32,49.9704,2015
1323.9,383.931,2015
126.624,41.1528,2014
125.944,15.743,2015
663.92,207.475,2017
120,13.2,2017
3.29,1.4805,2017
18.84,6.0288,2017
60.672,12.8928,2014
30.816,2.6964,2014
52.792,4.6193,2017
83.9,20.975,2017
11.76,5.7624,2017
4.992,-12.9792,2014
87.92,29.673,2014
657.93,-93.99,2014
1.044,-1.827,2014
210.68,50.5632,2015
78.8,1.576,2015
19.99,6.7966,2015
772.68,108.1752,2015
106.08,-9.282,2016
23.076,-10.9611,2016
25.92,9.072,2016
47.952,16.1838,2015
0.984,-1.476,2015
75.384,-20.7306,2015
4.608,1.6704,2015
37.68,16.956,2015
41.91,10.8966,2017
435.999,5.1294,2017
388.704,38.8704,2017
572.58,34.3548,2017
33.18,11.613,2017
63.88,24.9132,2017
26.72,11.7568,2017
295.056,106.9578,2017
393.25,129.7725,2016
2.214,-1.476,2016
16.272,5.2884,2017
706.86,197.9208,2016
5.97,-4.577,2014
21.184,4.7664,2014
41.376,3.1032,2014
17.94,4.485,2014
2.655,-1.8585,2017
892.35,267.705,2015
307.666,28.9568,2015
728.82,29.1528,2015
41.36,13.959,2015
43.176,15.1116,2015
4.16,1.7472,2015
61.4,28.858,2015
24.448,8.8624,2015
263.96,71.2692,2016
359.97,100.7916,2016
12.96,6.2208,2016
116.82,5.841,2016
276.784,89.9548,2016
239.97,86.3892,2015
16.02,6.0876,2015
454.56,-107.958,2017
141.42,-187.3815,2017
310.744,-26.6352,2017
12.736,2.2288,2017
6.47,-9.705,2017
13.748,-22.6842,2017
15.224,-38.8212,2017
27.42,9.3228,2015
165.98,74.691,2015
75,18,2015
134.272,46.9952,2016
146.544,47.6268,2015
131.904,47.8152,2015
203.88,20.388,2015
14.301,-10.4874,2015
718.64,-161.694,2015
61.1,18.33,2016
28.08,5.265,2017
10.496,1.1808,2016
39.92,12.974,2015
77.58,20.1708,2015
269.36,70.0336,2014
5.76,2.8224,2015
109.9,32.97,2017
23.88,10.5072,2017
26.2,12.052,2017
12.96,6.2208,2017
234.95,32.893,2017
118.25,34.2925,2017
4.28,1.926,2017
26.85,5.1015,2016
3357.6,377.73,2016
8.26,3.7996,2015
2973.32,334.4985,2015
104.79,29.3412,2015
775.728,58.1796,2015
89.0664,-17.0274,2017
175.44,52.632,2017
438.336,-87.6672,2017
215.544,-58.5048,2017
55.584,20.844,2017
127.386,-25.4772,2017
248.43,-17.745,2016
11.648,-30.8672,2016
85.246,-1.2178,2016
20.64,2.322,2017
148.02,41.4456,2017
33.29,7.9896,2017
204.95,100.4255,2017
526.344,-75.192,2017
41.96,10.9096,2016
451.152,0,2016
31.504,11.0264,2016
30.672,9.585,2014
1079.976,125.9972,2014
161.568,-28.2744,2017
2.934,-4.9878,2015
18.528,4.4004,2015
670.752,-125.766,2015
64.96,-43.848,2017
41.94,15.0984,2014
11.96,5.8604,2014
13.12,3.8048,2014
535.41,160.623,2014
72.78,-70.9605,2015
36.84,17.3148,2015
87.71,41.2237,2015
562.2925,-255.5875,2016
56.52,21.4776,2014
11.264,1.2672,2016
284.08,24.857,2016
18.496,6.7048,2016
14.73,7.2177,2016
186.54,50.3658,2016
557.728,6.9716,2016
159.968,-31.9936,2016
471.9,155.727,2014
3.52,1.6896,2014
49.12,23.0864,2017
20.16,9.8784,2016
10.68,5.0196,2014
141.96,39.7488,2014
32.48,4.872,2017
20.04,9.6192,2017
13999.96,6719.9808,2017
238,38.08,2017
61.96,27.882,2017
239.372,-23.9372,2016
595,95.2,2016
16.032,5.6112,2017
199.75,87.89,2016
227.96,36.4736,2016
293.52,76.3152,2015
307.98,89.3142,2015
96.96,33.936,2015
117.488,41.1208,2015
11.952,4.1832,2015
512.499,-30.147,2015
863.128,-32.3673,2016
2036.86,366.6348,2017
449.568,-73.0548,2017
108.96,32.688,2017
264.18,68.6868,2016
2.88,1.4112,2014
41.904,14.1426,2014
23.92,4.0664,2014
156.512,52.8228,2016
128.34,37.2186,2016
474.95,142.485,2017
999.98,449.991,2016
277.5,-188.7,2015
1252.704,-480.2032,2015
110.97,-24.0435,2015
22.608,-10.1736,2017
1.892,-0.9933,2017
63.312,20.5764,2017
7.824,2.934,2015
170.072,-12.148,2015
62.82,29.5254,2016
19.44,9.3312,2015
7.38,3.6162,2015
38.88,18.6624,2017
187.76,76.9816,2017
6.048,-4.2336,2015
98.352,9.8352,2015
335.744,25.1808,2015
8.96,4.3904,2015
89.568,-1.1196,2017
71.96,7.196,2017
15.552,5.4432,2017
10.43,-18.2525,2017
72.784,-18.196,2017
67.15,16.7875,2015
549.98,142.9948,2015
11.82,4.728,2015
4643.8,2229.024,2015
577.764,115.5528,2015
191.5155,-76.6062,2015
2.624,0.4264,2015
1369.764,-913.176,2015
294.368,-58.8736,2015
81.568,7.1372,2017
44.46,-17.784,2016
314.088,19.6305,2016
6.336,-4.6464,2015
10.48,3.799,2015
2.469,-1.8106,2015
3.264,-2.2848,2015
4.344,0.8688,2014
31.776,-19.0656,2014
4.928,1.7248,2014
1.788,-3.0396,2014
15.072,-3.768,2014
12.624,-2.5248,2014
185.88,83.646,2016
12.96,6.2208,2016
189.7,91.056,2017
40.99,20.0851,2017
82.64,7.4376,2016
31.02,8.0652,2016
89.97,37.7874,2016
35.97,9.7119,2016
1266.86,291.3778,2016
169.45,42.3625,2014
40.68,0.4068,2014
3.328,0.416,2017
933.262,-458.1468,2017
2803.92,0,2017
4.768,-0.7748,2017
6.672,2.502,2017
4.448,1.112,2017
43.936,6.0412,2017
23.744,8.3104,2014
357,57.12,2014
806.336,50.396,2014
85.44,31.6128,2014
344.91,10.3473,2014
70.97,-191.619,2015
36.784,3.6784,2015
743.988,-123.998,2016
11.212,-16.818,2015
4.712,-1.8848,2015
180.98,-470.548,2015
60.416,6.0416,2015
299.99,89.997,2017
192.16,92.2368,2017
242.624,27.2952,2017
46.74,11.685,2017
174.95,12.2465,2017
100.704,37.764,2017
368.91,180.7659,2016
8.02,3.7694,2016
171.04,44.4704,2016
19.44,9.3312,2016
13.092,-10.0372,2015
122.94,30.735,2014
35.448,12.8499,2014
19.98,5.1948,2014
69.375,-47.175,2017
31.68,2.772,2017
2003.168,250.396,2017
9.344,3.1536,2017
2563.056,313.2624,2016
387.136,4.8392,2016
3.424,0.2996,2015
1085.42,282.2092,2017
43.056,15.6078,2015
3.762,-2.7588,2016
34.86,-26.726,2016
432.456,32.4342,2016
675.06,87.7578,2017
65.232,22.0158,2017
207,25.875,2017
600.53,137.264,2015
59.904,14.2272,2015
637.44,135.456,2015
51.756,-33.6414,2015
31.104,10.8864,2014
47.96,4.1965,2014
158.928,41.7186,2014
211.248,15.8436,2014
5.552,-1.041,2014
2.952,0.9963,2014
10.332,-7.5768,2015
18.368,5.9696,2017
299.9,74.975,2017
26.55,12.744,2016
111.98,26.8752,2016
4.928,0.7392,2015
11.784,4.2717,2015
7.98,2.0748,2014
180.96,81.432,2015
1649.95,659.98,2017
362.352,45.294,2017
73.584,8.2782,2014
486.368,36.4776,2017
32.4,15.552,2016
41.86,19.2556,2016
77.56,35.6776,2016
37.17,11.151,2016
137.352,8.5845,2014
376.509,-43.0296,2014
62.72,24.4608,2017
2939.93,764.3818,2017
512.358,-14.6388,2014
3.488,0.5668,2014
22.288,3.9004,2014
16.032,5.6112,2014
1.752,0.1533,2017
20.992,2.3616,2017
11.21,3.363,2017
45.04,4.504,2015
15.624,-24.9984,2016
8.74,2.2724,2016
44.75,20.585,2016
61.68,5.397,2017
158.376,13.8579,2017
2.864,-4.5824,2017
94.192,-164.836,2017
143.7,68.976,2017
6.48,3.1104,2017
7.88,2.5216,2017
11.21,3.363,2016
354.9,88.725,2016
17.94,8.7906,2016
51.8,23.31,2016
299.52,149.76,2017
7.7,3.157,2016
23.92,11.7208,2014
498,184.26,2014
436.704,-38.2116,2017
32.4,15.552,2014
61.44,16.5888,2017
73.36,19.8072,2016
59.2,22.2,2014
32.952,6.5904,2014
218.376,-10.9188,2014
31.4,13.188,2015
9.48,3.792,2015
209.5,58.66,2015
24.3,10.449,2015
6.48,3.1104,2015
32.448,7.3008,2017
26.388,-17.592,2017
373.47,-112.041,2017
64.2,-44.94,2017
8,2.8,2017
186.54,41.0388,2016
87.08,24.3824,2014
105.584,9.2386,2014
217.44,91.3248,2014
31.744,3.968,2017
5.432,-13.58,2017
913.43,-169.637,2017
372.144,27.9108,2017
751.984,84.5982,2017
604.768,60.4768,2017
27.36,7.3872,2014
20.56,9.6632,2014
83.92,31.47,2014
902.712,33.8517,2016
120.666,21.294,2016
4.984,-8.4728,2014
82.26,33.7266,2016
29.74,4.461,2016
87.36,23.5872,2015
56.16,17.55,2015
64.384,8.048,2017
64.784,-14.5764,2015
15.552,5.6376,2015
223.888,69.965,2015
10.896,3.405,2014
84.784,-20.1362,2016
241.5,0,2016
59.97,14.9925,2016
13.36,6.4128,2016
11.808,4.1328,2017
16.24,2.436,2015
77.55,21.714,2015
76.12,22.0748,2014
17.184,6.2292,2016
11.76,5.7624,2017
27.46,9.8856,2017
137.94,35.8644,2016
111.15,48.906,2016
901.95,297.6435,2016
366.009,-47.0583,2016
310.688,108.7408,2014
7.68,-11.52,2014
155.372,-35.5136,2017
10.744,0.8058,2015
232.4,78.435,2015
164.646,12.8058,2015
22.68,11.1132,2015
105.52,48.5392,2016
83.92,5.8744,2017
141.9,58.179,2017
39.98,9.1954,2017
28.91,8.673,2017
174.95,45.487,2017
110.528,38.6848,2015
630.024,-199.5076,2016
27.86,9.1938,2016
933.408,-173.3472,2017
51.84,18.144,2016
165.6,-6.21,2016
106.32,49.9704,2017
147.92,46.225,2017
104.28,26.07,2017
286.85,63.107,2017
66.96,2.6784,2017
199.98,87.9912,2017
45,4.95,2017
17.9,8.771,2017
40.48,17.4064,2017
2154.9,129.294,2017
18.432,-12.288,2016
10.944,0.9576,2015
4.36,0.1744,2017
62.352,-10.9116,2017
303.92,-30.392,2016
129.3,6.465,2014
274.2,112.422,2017
6.048,-1.3608,2018
6.848,2.14,2018
9.96,-6.723,2018
8.552,-13.6832,2018
45.584,16.5242,2015
25.488,4.4604,2015
136.96,51.36,2014
49.616,4.9616,2017
10.584,3.4398,2016
84.416,27.4352,2017
431.94,-71.99,2016
2.043,-1.4982,2016
68.238,-12.5103,2016
240.744,-13.7568,2018
35,14.7,2018
210.68,50.5632,2018
637.896,-127.5792,2018
43.44,21.2856,2018
2.22,0.666,2018
1679.96,125.997,2014
344.372,-93.4724,2016
1554.936,77.7468,2016
127.88,-67.137,2016
222.384,22.2384,2016
106.869,-29.0073,2017
3.564,-6.237,2017
25.68,-39.804,2014
12.384,-19.8144,2014
25.3,11.891,2014
95.94,9.594,2014
7.5,3.6,2015
302.376,22.6782,2014
46.688,-2.918,2015
17.94,3.0498,2015
370.14,144.3546,2015
8.928,3.1248,2016
2678.94,241.1046,2016
387.136,-14.5176,2017
45.408,11.9196,2017
77.952,-11.6928,2017
3,1.05,2017
9.952,0.9952,2015
37.896,-29.0536,2017
65.584,23.7742,2017
44.784,16.2342,2017
1035.8,269.308,2015
5.76,1.6704,2017
19.98,8.991,2016
35.98,10.0744,2014
16.656,3.3312,2016
20.7,9.936,2017
83.7,41.013,2016
199.8,71.928,2017
45.68,21.0128,2017
110.96,53.2608,2017
11.94,5.97,2017
8749.95,2799.984,2016
36.4,18.2,2016
18.69,7.1022,2016
5.94,0.1188,2017
60.736,20.4984,2015
479.976,161.9919,2015
6.08,-10.336,2015
165.6,-6.21,2016
59.52,15.4752,2014
479.97,177.5889,2014
18.62,5.3998,2014
49.632,16.7508,2014
97.82,45.9754,2014
15.984,1.1988,2015
184.752,-20.7846,2015
12.96,6.2208,2014
366.744,-110.0232,2016
8.856,-14.1696,2016
27.96,8.388,2016
146.352,49.3938,2016
175.23,61.3305,2015
125.99,31.4975,2015
23,10.35,2015
25.584,8.9544,2016
73.784,-77.4732,2016
20.736,7.2576,2017
17.52,8.2344,2015
35.76,10.0128,2015
3.64,0.9828,2016
30.336,-17.4432,2017
12.99,1.5588,2017
182.22,45.555,2017
302.94,18.1764,2017
54.992,8.9362,2016
12.99,0.2598,2016
55.86,27.93,2017
44.376,-7.396,2017
51.264,7.6896,2017
5.193,-3.462,2017
159.984,43.9956,2017
54.224,3.389,2017
241.424,-36.2136,2017
33.36,16.68,2016
13.76,6.3296,2016
496.86,24.843,2016
389.97,35.0973,2016
9.82,4.8118,2015
56.4,3.384,2014
18.312,-12.208,2015
25.92,9.072,2015
8.016,1.002,2015
479.984,59.998,2017
30.84,9.6375,2017
33.568,1.6784,2015
422.625,0,2015
199.98,83.9916,2014
20.24,8.7032,2016
39.92,11.1776,2016
32.54,15.9446,2016
39,17.55,2015
12.6,6.048,2015
24.64,4.004,2015
6.264,2.0358,2015
14.432,3.4276,2015
719.976,134.9955,2014
239.92,23.992,2017
1056.86,158.529,2016
447.944,89.5888,2015
150.408,-33.8418,2015
453.576,39.6879,2016
45.36,14.742,2016
287.88,35.985,2016
131.88,14.8365,2016
2.328,-0.7566,2016
1454.9,378.274,2016
4.842,-3.5508,2017
220.704,-8.2764,2017
67.176,6.7176,2016
15.232,5.5216,2016
31.104,10.8864,2016
968.744,314.8418,2016
222.352,77.8232,2016
479.984,89.997,2016
10.272,3.21,2016
998.85,-199.77,2014
24.56,11.5432,2015
5.67,0.1134,2014
14.336,0.896,2017
102.3,26.598,2017
607.52,97.2032,2017
31.16,7.79,2017
2.61,1.2006,2016
10.332,-5.9409,2014
10.368,3.6288,2014
20.784,-3.6372,2014
66.96,-13.392,2014
17.248,6.0368,2014
11.088,-8.1312,2017
1287.45,244.6155,2017
168.1,43.706,2017
51.968,-10.3936,2015
4.768,0.4768,2017
7.98,3.9102,2017
18.688,7.008,2017
11.664,3.3534,2017
191.976,38.3952,2017
499.168,31.198,2017
11.88,5.346,2014
35.44,16.6568,2014
67.136,25.176,2016
4.32,1.512,2014
14.94,7.0218,2014
40.54,11.3512,2014
7.312,2.5592,2014
475.944,59.493,2014
30.08,-5.264,2016
165.6,-6.21,2016
180.96,13.572,2016
23.18,7.6494,2017
56.96,21.0752,2014
15.56,4.0456,2014
353.568,-44.196,2014
13.96,6.7008,2014
82.95,29.0325,2017
39.68,10.3168,2016
479.97,177.5889,2016
7.38,3.4686,2016
14.256,4.455,2016
81.98,40.1702,2016
39.624,13.8684,2016
399.672,-14.9877,2017
65.12,16.9312,2017
30.56,-19.864,2017
20.768,2.3364,2017
39.808,3.9808,2016
121.104,-100.92,2015
111.96,-1.3995,2015
15.696,5.1012,2015
70.26,18.9702,2015
90,16.2,2015
6.096,2.0574,2015
481.176,-120.294,2015
7.24,2.3892,2015
177.45,-78.078,2016
1369.764,-913.176,2016
9.48,0.711,2016
130.98,-89.0664,2017
174.95,45.487,2014
826,214.76,2014
139.58,39.0824,2017
399.95,143.982,2017
12.39,5.8233,2014
760.98,-1141.47,2017
67.86,-45.24,2017
31.504,11.814,2015
5.04,1.638,2015
39.879,-29.2446,2015
4.712,1.4136,2015
194.352,19.4352,2016
97.424,10.9602,2015
704.76,26.4285,2016
27.396,-20.0904,2016
5.7,2.679,2014
14.19,5.5341,2014
7.3,2.19,2014
199.98,75.9924,2014
144.96,60.8832,2014
118,20.06,2014
48.94,24.47,2014
22.66,9.7438,2014
0.836,-1.3376,2016
30.96,11.223,2016
723.92,-81.441,2017
21.968,-15.9268,2015
619.152,69.6546,2015
127.904,41.5688,2015
94.2,39.564,2017
49.5,13.365,2016
16.52,1.652,2016
55.36,19.376,2016
11.56,3.757,2016
17.12,7.704,2015
182.352,-18.2352,2014
118.16,-25.109,2014
18.368,6.1992,2017
600.558,-8.5794,2017
50.352,-8.1822,2017
28.032,3.504,2017
7.692,-3.6537,2017
517.405,-81.3065,2017
8.608,-13.3424,2016
159.56,33.9065,2016
2104.55,694.5015,2016
40.7,11.803,2016
47.79,16.2486,2014
5.16,1.3416,2017
21.21,4.4541,2016
96.36,25.0536,2017
231.72,11.586,2016
17.9,8.95,2016
12.48,5.616,2016
8.016,1.1022,2014
259.896,-56.3108,2016
247.188,-49.4376,2016
